,Method 1,Method 1 runtime,Method 2,Method 2 runtime
475,0.001953125,0.0,-0.0400509700281443,0.016921281814575195
476,0.01953125,0.0,0.07043446453225376,0.0
477,-0.0234375,0.0,-0.030383494504109466,0.0
478,0.033203125,0.0,0.0027621358640099528,0.0
479,0.068359375,0.0,-0.001381067932004976,0.0
480,0.015625,0.008258581161499023,0.005524271728019904,0.0
481,-0.009765625,0.00757145881652832,0.037288834164134345,0.0
482,0.0546875,0.007803678512573242,-0.06491019280423385,0.0
483,0.025390625,0.0,0.011048543456039806,0.01600790023803711
484,0.00390625,0.0,-0.0027621358640099515,0.007609367370605469
485,-0.009765625,0.0,-0.06767232866824381,0.008112430572509766
486,0.03125,0.0,-0.06491019280423385,0.015926122665405273
487,0.041015625,0.0,0.013810679320049759,0.0
488,0.0078125,0.0,-0.013810679320049759,0.0
489,0.015625,0.008000612258911133,0.009667475524034828,0.0
490,0.025390625,0.0,0.011048543456039808,0.0
491,-0.037109375,0.0,-0.038669902096139325,0.0
492,-0.009765625,0.0,0.01657281518405971,0.0
493,0.0078125,0.0,-0.020716018980074635,0.0
494,-0.017578125,0.0,0.031764562436114446,0.0
495,0.046875,0.0,0.04419417382415922,0.0
496,-0.041015625,0.0,-0.00966747552403483,0.008103609085083008
497,0.0078125,0.0,-0.027621358640099514,0.01599287986755371
498,0.0078125,0.007923364639282227,0.037288834164134345,0.008013010025024414
499,-0.037109375,0.0,-0.04143203796014927,0.007996320724487305
