,Method 1,Method runtime,Method 2,Method 2 runtime
386,0.359375,0.0010035037994384766,0.43862145093510907,0.0029866695404052734
387,0.37890625,0.0010983943939208984,0.4169680243918758,0.0019805431365966797
388,0.392578125,0.0011222362518310547,0.3844878845770259,0.002593517303466797
389,0.41015625,0.0010814666748046875,0.3628344580337926,0.003916501998901367
390,0.375,0.0010962486267089844,0.3826834323650898,0.002147674560546875
391,0.37890625,0.0021092891693115234,0.40433685890832305,0.0021948814392089844
392,0.41796875,0.0019986629486083984,0.39531459784864253,0.0019979476928710938
393,0.376953125,0.0019006729125976562,0.3971190500605786,0.0019116401672363281
394,0.38671875,0.002006053924560547,0.3844878845770259,0.0020079612731933594
395,0.4140625,0.0019109249114990234,0.42959918987542856,0.003020048141479492
396,0.365234375,0.0010063648223876953,0.39531459784864253,0.002052783966064453
397,0.373046875,0.0019981861114501953,0.3447899359144315,0.0034532546997070312
398,0.388671875,0.0009663105010986328,0.34118103149055934,0.003103494644165039
399,0.359375,0.0011026859283447266,0.35200774476217594,0.0020987987518310547
400,0.416015625,0.0010883808135986328,0.42057692881574804,0.0029926300048828125
401,0.38671875,0.0010945796966552734,0.36824781466960094,0.0030503273010253906
402,0.359375,0.001997709274291992,0.3808789801531537,0.001995563507080078
403,0.392578125,0.0019981861114501953,0.35020329255023985,0.0019979476928710938
404,0.39453125,0.0009031295776367188,0.3556166491860482,0.0021076202392578125
405,0.39453125,0.0029158592224121094,0.3880967890008981,0.003942251205444336
406,0.359375,0.0020041465759277344,0.319527604947326,0.004050016403198242
407,0.3671875,0.0009806156158447266,0.4133591199680036,0.0029103755950927734
408,0.361328125,0.0020093917846679688,0.40072795448445087,0.0030717849731445312
409,0.3828125,0.0009984970092773438,0.39351014563670644,0.0019102096557617188
410,0.419921875,0.0010981559753417969,0.386292336788962,0.002189159393310547
411,0.35546875,0.0010564327239990234,0.3844878845770259,0.0019931793212890625
412,0.33984375,0.0010013580322265625,0.3880967890008981,0.0031070709228515625
413,0.3515625,0.0009772777557373047,0.3610300058218565,0.003997325897216797
414,0.376953125,0.0010402202606201172,0.3917056934247703,0.003000020980834961
415,0.373046875,0.001998424530029297,0.3556166491860482,0.002984285354614258
416,0.396484375,0.001999378204345703,0.3646389102457287,0.003991603851318359
417,0.47265625,0.0010950565338134766,0.3971190500605786,0.0019252300262451172
418,0.369140625,0.001008749008178711,0.3971190500605786,0.0020172595977783203
419,0.38671875,0.0020017623901367188,0.40253240669638696,0.00299835205078125
420,0.380859375,0.0010142326354980469,0.3844878845770259,0.0030350685119628906
421,0.3203125,0.002048969268798828,0.3556166491860482,0.004023313522338867
422,0.419921875,0.0019233226776123047,0.3826834323650898,0.00452113151550293
423,0.427734375,0.0010035037994384766,0.40072795448445087,0.002020120620727539
424,0.365234375,0.0019953250885009766,0.37907452794121754,0.0029878616333007812
425,0.33203125,0.0035216808319091797,0.42959918987542856,0.0029087066650390625
426,0.37890625,0.0010230541229248047,0.3826834323650898,0.0030333995819091797
427,0.42578125,0.0020046234130859375,0.33215877043087877,0.003105640411376953
428,0.4140625,0.0009520053863525391,0.41155466775606747,0.003848552703857422
429,0.41796875,0.0009927749633789062,0.34659438812636767,0.0028905868530273438
430,0.388671875,0.001085042953491211,0.3971190500605786,0.003894329071044922
431,0.40625,0.002000093460083008,0.3989235022725147,0.0019800662994384766
432,0.357421875,0.0019834041595458984,0.34839884033830376,0.001989126205444336
433,0.423828125,0.0019083023071289062,0.3880967890008981,0.0020546913146972656
434,0.416015625,0.0019097328186035156,0.37546562351734536,0.003200054168701172
435,0.380859375,0.0010094642639160156,0.3628344580337926,0.00391697883605957
436,0.404296875,0.0019989013671875,0.3339632226428149,0.002013683319091797
437,0.380859375,0.0010004043579101562,0.4151635721799397,0.0029947757720947266
438,0.34765625,0.001973867416381836,0.3447899359144315,0.002164125442504883
439,0.41015625,0.0010173320770263672,0.40072795448445087,0.0034186840057373047
440,0.404296875,0.0009989738464355469,0.4241858332396202,0.0031032562255859375
441,0.400390625,0.0020966529846191406,0.37727007572928145,0.003034353256225586
442,0.423828125,0.0009465217590332031,0.3177231527353899,0.0029294490814208984
443,0.392578125,0.0009732246398925781,0.3844878845770259,0.0028128623962402344
444,0.388671875,0.0020890235900878906,0.3971190500605786,0.0019545555114746094
445,0.421875,0.0018868446350097656,0.40253240669638696,0.002804994583129883
446,0.3828125,0.0009915828704833984,0.37727007572928145,0.002042055130004883
447,0.419921875,0.0020477771759033203,0.3880967890008981,0.00212860107421875
448,0.361328125,0.0009975433349609375,0.34659438812636767,0.0023097991943359375
449,0.40234375,0.001953601837158203,0.3899012412128342,0.0018656253814697266
450,0.427734375,0.0011053085327148438,0.3880967890008981,0.0030651092529296875
451,0.419921875,0.0009870529174804688,0.37366117130540927,0.0030853748321533203
452,0.33203125,0.0009884834289550781,0.42779473766349246,0.0020940303802490234
453,0.359375,0.0009963512420654297,0.42959918987542856,0.0028562545776367188
454,0.416015625,0.0010912418365478516,0.3087008916757094,0.003025054931640625
455,0.388671875,0.0019230842590332031,0.37546562351734536,0.0021033287048339844
456,0.330078125,0.00200653076171875,0.37546562351734536,0.0039052963256835938
457,0.3828125,0.0020422935485839844,0.3646389102457287,0.0030019283294677734
458,0.369140625,0.0009970664978027344,0.4079457633321953,0.0040128231048583984
459,0.37890625,0.0009093284606933594,0.37907452794121754,0.0019154548645019531
460,0.390625,0.0020096302032470703,0.335767674854751,0.0030889511108398438
461,0.34765625,0.0010039806365966797,0.4097502155441314,0.0020377635955810547
462,0.43359375,0.0010867118835449219,0.3899012412128342,0.003017902374267578
463,0.41015625,0.0010023117065429688,0.39351014563670644,0.0029392242431640625
464,0.392578125,0.0009021759033203125,0.40072795448445087,0.0021326541900634766
465,0.369140625,0.0019991397857666016,0.3808789801531537,0.0020148754119873047
466,0.384765625,0.0009982585906982422,0.40433685890832305,0.0030014514923095703
467,0.416015625,0.0020177364349365234,0.3718567190934731,0.0020368099212646484
468,0.380859375,0.0019958019256591797,0.42057692881574804,0.0019087791442871094
469,0.36328125,0.0010058879852294922,0.41155466775606747,0.0020775794982910156
470,0.384765625,0.0010035037994384766,0.3574211013979843,0.0029151439666748047
471,0.421875,0.0019996166229248047,0.36644336245766485,0.0020966529846191406
472,0.396484375,0.0020096302032470703,0.335767674854751,0.002196073532104492
473,0.376953125,0.001909494400024414,0.39531459784864253,0.0019979476928710938
474,0.369140625,0.0009524822235107422,0.39531459784864253,0.0021941661834716797
475,0.373046875,0.002013683319091797,0.436816998723173,0.003092050552368164
476,0.365234375,0.002579212188720703,0.386292336788962,0.0031821727752685547
477,0.408203125,0.0019998550415039062,0.3556166491860482,0.003998517990112305
478,0.3828125,0.002012014389038086,0.36644336245766485,0.003022432327270508
479,0.365234375,0.0019123554229736328,0.3141142483115177,0.0019524097442626953
480,0.390625,0.0010123252868652344,0.37005226688153703,0.0019428730010986328
481,0.408203125,0.0010981559753417969,0.4169680243918758,0.004006624221801758
482,0.333984375,0.001001119613647461,0.3718567190934731,0.002008199691772461
483,0.396484375,0.000997304916381836,0.42959918987542856,0.00199127197265625
484,0.4375,0.0019030570983886719,0.3393765792786232,0.0029828548431396484
485,0.375,0.0010020732879638672,0.386292336788962,0.003560781478881836
486,0.40625,0.0010898113250732422,0.3899012412128342,0.003083467483520508
487,0.40625,0.002000570297241211,0.40253240669638696,0.0019047260284423828
488,0.3984375,0.0010120868682861328,0.4440348075709174,0.002104043960571289
489,0.37109375,0.0010800361633300781,0.2942652739802205,0.0019114017486572266
490,0.41796875,0.001999378204345703,0.42057692881574804,0.003099679946899414
491,0.36328125,0.0010423660278320312,0.39531459784864253,0.002916097640991211
492,0.373046875,0.0010907649993896484,0.39531459784864253,0.0028679370880126953
493,0.361328125,0.0021033287048339844,0.40253240669638696,0.0029523372650146484
494,0.365234375,0.0010218620300292969,0.40433685890832305,0.002946615219116211
495,0.37890625,0.0010221004486083984,0.3538121969741121,0.002942800521850586
496,0.3828125,0.0010027885437011719,0.36824781466960094,0.003023862838745117
497,0.388671875,0.0009682178497314453,0.37366117130540927,0.003064393997192383
498,0.384765625,0.0010066032409667969,0.35020329255023985,0.0030455589294433594
499,0.35546875,0.0009069442749023438,0.4079457633321953,0.0029878616333007812
